Country,Year,AnnualMeanTemp,TempVolatility,iso_code,population,gdp,co2,co2_per_capita,cumulative_co2,ghg_per_capita,greenhouse_gas,gdp_per_capita,carbon_intensity_elec,electricity_generation,CoalShare,GasShare,NuclearShare,HydroShare,SolarShare,WindShare,RenewablesShare,Low_carbonShare
Bulgaria,2014,11.742216117216119,7.110933090625334,BGR,7223450.0,110703533681.0,45.169,6.253,3565.591,7.675,55.441,15325.57623863943,487.0,46.92,45.41773231031543,4.560954816709292,33.8235294117647,9.80392156862745,2.6854219948849107,2.83461210571185,15.75021312872975,49.57374254049446
Bulgaria,2015,11.872252747252746,8.461750210376564,BGR,7177515.0,114498611934.0,48.127,6.705,3613.718,8.282,59.445,15952.403016085651,494.56,48.71,46.253336070622055,3.8185177581605423,31.574625333607067,11.599260932046809,2.833093820570724,2.9768014781359065,17.96345719564771,49.538082529254766
Bulgaria,2016,11.873848987108655,8.357810497836487,BGR,7127436.0,117979077002.0,45.344,6.362,3659.062,7.949,56.654,16552.80762984052,472.04,44.53,43.498764877610604,4.603637996856052,35.436784190433414,8.713227037951942,3.121491129575567,3.1888614417246797,15.809566584325175,51.24635077475859
Bulgaria,2017,11.474429223744293,9.277947738918673,BGR,7075642.0,121237951710.0,47.446,6.706,3706.508,8.353,59.1,17134.55142445025,502.9,44.84,46.654772524531666,4.304192685102586,34.67885816235504,6.311329170383585,3.122212310437109,3.3452274754683313,13.670829616413915,48.34968777876895
Bulgaria,2018,11.690212373037859,8.07515207584836,BGR,7024745.0,124492855771.0,43.503,6.193,3750.011,7.765,54.545,17722.04624808445,442.7,46.51,40.1204042141475,4.343152010320361,34.68071382498387,11.072887551064287,2.8811008385293486,2.8380993334766718,20.167705869705443,54.84841969468932
Bulgaria,2019,11.797895388424637,8.052465116872355,BGR,6975466.0,129520075495.0,42.195,6.049,3792.206,7.614,53.111,18567.94592576324,438.7,43.72,39.341262580054895,4.917657822506862,37.87740164684355,6.701738334858189,3.2479414455626716,3.019213174748399,17.13174748398902,55.00914913083257
Bulgaria,2020,5.615671641791045,5.482301692330755,BGR,6933656.0,124392792956.0,36.571,5.274,3828.777,6.836,47.4,17940.433294642826,383.91,40.14,33.657199800697555,5.705032386646736,41.429995017438955,7.025411061285499,3.662182361733931,3.6870951669157943,18.609865470852014,60.039860488290984
Croatia,2000,13.25228937728938,7.948246867331027,HRV,4326105.0,57398794775.0,19.653,4.543,703.471,4.01,17.347,13268.007774892196,302.41,11.21,13.826940231935772,14.00535236396075,0.0,57.537912578055305,0.0,0.0,57.537912578055305,57.537912578055305
Croatia,2001,12.312024353120243,8.090699403783846,HRV,4301079.0,57633269426.0,20.776,4.83,724.247,4.093,17.604,13399.723517284849,306.67,12.75,12.862745098039216,14.352941176470587,0.0,56.31372549019608,0.0,0.0,56.31372549019608,56.31372549019608
Croatia,2002,12.641512345679011,7.383173602001786,HRV,4305783.0,61317061359.0,21.916,5.09,746.163,4.408,18.982,14240.62972030871,370.37,12.69,16.627265563435774,19.936958234830573,0.0,46.09929078014184,0.0,0.0,46.09929078014184,46.09929078014184
Croatia,2003,12.477473363774735,9.836202727843176,HRV,4306683.0,65731224853.0,23.226,5.393,769.389,4.647,20.012,15262.610425006902,414.13,13.16,18.237082066869302,15.653495440729484,0.0,41.48936170212766,0.0,0.0,41.48936170212766,41.48936170212766
Croatia,2004,11.692926533090468,7.791777149479879,HRV,4310050.0,69483828958.0,22.853,5.302,792.242,4.979,21.462,16121.351018665677,315.07,13.87,15.42898341744773,17.736121124729635,0.0,55.01081470800288,0.0,0.0,55.01081470800288,55.01081470800288
Croatia,2005,11.243531202435312,8.442803887858652,HRV,4313946.0,73522772944.0,23.296,5.4,815.537,5.026,21.681,17043.044336669955,336.4,13.05,17.8544061302682,13.946360153256704,0.0,53.9463601532567,0.0,0.07662835249042146,54.09961685823754,54.09961685823754
Croatia,2006,12.34474885844749,8.250779639830657,HRV,4315802.0,78256427771.0,23.496,5.444,839.034,5.147,22.214,18132.534293973633,347.02,12.91,17.428350116189,15.956622773044153,0.0,51.27807900852053,0.0,0.1549186676994578,51.51045701006971,51.51045701006971
Croatia,2007,13.212729536258948,7.673324980346203,HRV,4315959.0,83591431787.0,24.802,5.747,863.835,6.507,28.085,19367.98560574834,420.26,12.54,19.29824561403509,24.481658692185007,0.0,37.480063795853276,0.0,0.23923444976076555,37.79904306220096,37.79904306220096
Croatia,2008,12.900335775335776,7.434991082769791,HRV,4314635.0,86620961215.0,23.516,5.45,887.351,5.625,24.272,20076.080877061442,382.63,12.78,19.483568075117375,19.248826291079812,0.0,45.22691705790297,0.0,0.3129890453834116,45.69640062597809,45.69640062597809
Croatia,2009,12.91498778998779,8.471066150357254,HRV,4310537.0,81451695571.0,21.752,5.046,909.103,5.27,22.716,18895.950915396388,301.87,13.35,12.359550561797752,16.55430711610487,0.0,55.50561797752809,0.0,0.37453183520599254,56.02996254681648,56.02996254681648
Croatia,2010,11.787062404870625,8.367180701365218,HRV,4301150.0,81303793822.0,20.978,4.877,930.081,4.985,21.442,18902.803627401972,268.43,14.79,16.091954022988507,17.24137931034483,0.0,61.73089925625423,0.0,0.94658553076403,62.880324543610556,62.880324543610556
Croatia,2011,12.626331811263318,8.732028670443281,HRV,4280827.0,82302805353.0,20.615,4.816,950.696,5.293,22.657,19225.912505457472,374.89,11.23,22.974176313446126,23.330365093499555,0.0,44.79073909171861,0.0,1.7809439002671414,47.01691896705254,47.01691896705254
Croatia,2012,13.090922890103219,9.03346003575156,HRV,4259233.0,80383800465.0,19.05,4.473,969.746,7.036,29.969,18872.83472517235,351.94,10.57,21.192052980132452,23.746452223273412,0.0,45.789971617786186,0.0,3.122043519394513,49.763481551561014,49.763481551561014
Croatia,2013,12.427853881278539,8.311718041653466,HRV,4242403.0,80064089923.0,18.401,4.337,988.147,5.435,23.056,18872.344264088064,256.1,13.94,17.360114777618367,14.490674318507892,0.0,61.836441893830695,0.07173601147776185,3.730272596843616,66.57101865136298,66.57101865136298
Croatia,2014,13.456043956043956,6.349427309267722,HRV,4219485.0,79720242860.0,17.65,4.183,1005.797,5.419,22.864,18893.358516501423,226.36,13.43,17.647058823529413,7.4460163812360385,0.0,67.08860759493672,0.29784065524944153,5.435591958302308,74.01340282948622,74.01340282948622
Croatia,2015,13.16941391941392,8.059706162445666,HRV,4183732.0,81731110395.0,17.794,4.253,1023.591,5.611,23.475,19535.455520334475,274.91,11.24,20.551601423487543,10.676156583629892,0.0,56.85053380782917,0.5338078291814946,7.11743772241993,66.90391459074732,66.90391459074732
Croatia,2016,12.684518313327178,8.147378609340858,HRV,4136438.0,84640158587.0,18.079,4.371,1041.671,5.35,22.128,20462.088054263113,275.4,12.6,20.634920634920636,12.619047619047622,0.0,54.36507936507936,0.5555555555555557,8.015873015873016,66.34920634920634,66.34920634920634
Croatia,2017,13.09558599695586,8.766838046759576,HRV,4079198.0,87528490789.0,18.713,4.587,1060.384,5.54,22.6,21457.27929583217,255.74,11.77,11.639762107051828,26.253186066270178,0.0,45.11469838572642,0.6796941376380629,10.195412064570943,60.49277824978759,60.49277824978759
Croatia,2018,13.60708758898174,8.595061224108875,HRV,4024868.0,89979865983.0,17.695,4.396,1078.078,5.445,21.914,22355.97937199431,201.18,13.52,10.724852071005918,16.64201183431953,0.0,56.952662721893496,0.5177514792899409,9.911242603550296,72.33727810650888,72.33727810650888
Croatia,2019,13.642835035592697,7.789140247618794,HRV,3986338.0,93057982684.0,17.82,4.47,1095.899,5.909,23.555,23344.22788132868,242.69,12.65,12.964426877470355,20.790513833992094,0.0,46.08695652173913,0.6324110671936759,11.620553359683793,66.00790513833992,66.00790513833992
Croatia,2020,8.638680033416877,5.738066276923495,HRV,3953956.0,85073361985.0,16.87,4.267,1112.769,5.496,21.732,21516.011302351366,226.76,13.23,9.221466364323506,26.001511715797427,0.0,42.78155706727135,0.7558578987150416,13.000755857898714,64.62585034013605,64.62585034013605
Cyprus,2000,22.67006394884093,6.444010892821742,CYP,947667.0,18447964503.0,7.107,7.499,141.847,7.573,7.177,19466.716159790307,658.75,3.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyprus,2001,19.98310502283105,7.047458272419295,CYP,964129.0,19289559263.0,6.98,7.239,148.827,7.235,6.976,20007.238930682513,659.16,3.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyprus,2002,19.669056152927123,7.489883785117566,CYP,981443.0,20131146271.0,7.172,7.308,155.999,8.248,8.095,20511.783436226047,656.99,3.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyprus,2003,14.511904761904763,9.43982412971733,CYP,999600.0,20821863547.0,7.561,7.564,163.559,8.335,8.332,20830.1956252501,656.79,4.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyprus,2004,22.751536643026007,6.442814225786811,CYP,1017875.0,21975893073.0,7.787,7.65,171.347,8.731,8.887,21589.972317818985,657.14,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyprus,2005,19.127549467275497,7.058333810161177,CYP,1036156.0,23006188640.0,7.952,7.674,179.298,8.138,8.432,22203.402422029114,657.53,4.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyprus,2006,19.07123287671233,7.532680420415505,CYP,1054424.0,24267407225.0,8.183,7.761,187.481,8.218,8.665,23014.847181968544,658.07,4.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyprus,2007,19.545313469894477,7.642247842867755,CYP,1072727.0,25673703212.0,8.475,7.9,195.956,8.119,8.71,23933.11924842015,657.08,4.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyprus,2008,20.03074581430746,7.437746035296746,CYP,1091029.0,26913613219.0,8.692,7.966,204.648,8.418,9.184,24668.100682016702,656.81,5.07,0.0,0.0,0.0,0.0,0.0,0.0,0.19723865877712032,0.19723865877712032
Cyprus,2009,20.57052951388889,8.104552990927415,CYP,1109377.0,26682210733.0,8.438,7.606,213.086,7.651,8.487,24051.526877698023,656.43,5.21,0.0,0.0,0.0,0.0,0.0,0.0,0.5758157389635317,0.5758157389635317
Cyprus,2010,32.27777777777778,,CYP,1127826.0,27285556934.0,8.072,7.157,221.158,7.532,8.495,24193.05543053627,649.16,5.33,0.0,0.0,0.0,0.0,0.18761726078799248,0.5628517823639775,1.5009380863039399,1.5009380863039399
Czech Republic,2000,9.489981785063753,6.862075603664122,CZE,10236809.0,174309526192.0,127.233,12.429,9682.489,14.563,149.077,17027.720864187268,767.08,72.9,72.35939643347051,2.3182441700960217,18.64197530864197,2.4142661179698215,0.0,0.0,3.127572016460905,21.769547325102877
Czech Republic,2001,8.316742770167428,7.4725047675640806,CZE,10231942.0,181753179328.0,127.165,12.428,9809.654,13.906,142.29,17763.3121188529,751.82,74.22,70.85691188358933,2.1288062516841824,19.87334950148208,2.7620587442737805,0.0,0.0,3.462678523309081,23.336028024791162
Czech Republic,2002,9.022160664819944,7.245714673944279,CZE,10239474.0,187044887124.0,123.988,12.109,9933.643,13.465,137.871,18267.04058470191,699.34,76.0,65.67105263157895,2.118421052631579,24.657894736842103,3.276315789473685,0.0,0.0,3.9342105263157903,28.592105263157897
Czech Republic,2003,8.95144596651446,8.642812139247429,CZE,10248907.0,196328003846.0,127.592,12.449,10061.234,13.818,141.623,19155.994277828846,651.89,82.79,61.323831380601526,1.9084430486773762,31.247735233723876,1.6668679792245438,0.0,0.0,2.2587268993839835,33.50646213310786
Czech Republic,2004,8.538858530661809,7.331729307077354,CZE,10261453.0,208725903761.0,128.314,12.504,10189.548,13.927,142.915,20340.774718843422,640.17,83.79,60.04296455424275,1.8379281537176273,31.423797589211116,2.4107888769542902,0.0,0.011934598400763814,3.270079961809285,34.69387755102041
Czech Republic,2005,8.53013698630137,7.6609507264003325,CZE,10280155.0,225302570264.0,125.713,12.229,10315.262,13.594,139.747,21916.261988656785,646.65,81.93,60.44184059563042,1.794214573416331,30.184303673867934,2.90491883315025,0.0,0.024411082631514706,3.820334431832052,34.00463810569999
Czech Republic,2006,9.075342465753424,8.523627863811965,CZE,10304592.0,243991794814.0,126.533,12.279,10441.794,13.796,142.158,23677.967532727158,634.11,83.66,59.34735835524742,1.8766435572555584,31.137939278030125,3.0480516375806834,0.0,0.05976571838393498,4.207506574229022,35.34544585225915
Czech Republic,2007,9.89423076923077,6.783559106342737,CZE,10337539.0,260673045889.0,128.364,12.417,10570.158,13.993,144.65,25216.16081825665,652.27,87.77,61.285177167597126,1.5608978010709813,29.81656602483765,2.381223652728723,0.0,0.14811438988264783,3.8965477953742735,33.71311382021192
Czech Republic,2008,9.36935286935287,6.566043558425393,CZE,10378298.0,271709547503.0,122.928,11.845,10693.085,13.446,139.543,26180.549787932472,627.52,83.28,58.561479346781944,1.2247838616714697,31.88040345821326,2.425552353506244,0.012007684918347743,0.2881844380403458,4.46685878962536,36.347262247838614
Czech Republic,2009,9.141178266178267,7.928446282910845,CZE,10420985.0,261919697582.0,114.972,11.033,10808.058,12.623,131.543,25133.871470115348,603.14,81.64,56.27143557079862,1.2003919647231749,33.329250367466926,2.9764821166095055,0.11024007839294463,0.355218030377266,5.707986281234689,39.037236648701615
Czech Republic,2010,7.770167427701675,8.627804219344872,CZE,10464035.0,271231988282.0,117.464,11.226,10925.521,12.965,135.664,25920.401478206066,593.64,85.22,55.034029570523344,1.6193381835249943,32.85613705702887,3.273879371039662,0.7275287491199249,0.39896737854963626,6.934991785965735,39.7911288429946
Czech Republic,2011,9.25875190258752,7.325657789709423,CZE,10495508.0,279082754736.0,115.178,10.974,11040.699,12.853,134.901,26590.685723454262,583.56,86.64,53.8781163434903,1.6274238227146811,32.64081255771006,2.2622345337026775,2.5161588180978764,0.46168051708217916,8.356417359187443,40.99722991689751
Czech Republic,2012,9.068002428658167,7.896083825868013,CZE,10507339.0,276891945353.0,111.276,10.59,11151.976,12.574,132.114,26352.24249955198,552.78,86.58,50.79695079695079,1.7209517209517209,35.01963501963502,2.46015246015246,2.483252483252483,0.4851004851004851,9.320859320859322,44.34049434049434
Czech Republic,2013,8.329832572298326,7.647850507169139,CZE,10511164.0,276764861619.0,106.71,10.152,11258.686,12.207,128.309,26330.56259221148,527.53,85.91,47.86404376673263,2.374578046793156,35.79327202886742,3.1777441508555464,2.3629379583284833,0.5587242463042719,10.82528227214527,46.618554301012686
Czech Republic,2014,9.959249084249086,6.239341666663804,CZE,10517223.0,283025537919.0,104.233,9.911,11362.917,12.145,127.731,26910.671944390644,530.83,84.98,47.928924452812424,2.1416803953871497,35.690750764885856,2.2475876676865143,2.494704636385032,0.5648387855966109,10.790774299835256,46.481525064721104
Czech Republic,2015,10.201617826617827,7.031704563869743,CZE,10524418.0,298276052489.0,104.99,9.976,11467.907,12.518,131.744,28341.33464567827,553.16,82.49,49.87271184385987,2.763971390471572,32.537277245726756,2.1699599951509274,2.73972602739726,0.690992847617893,11.407443326463815,43.94472057219057
Czech Republic,2016,9.476058931860038,7.466594884214906,CZE,10531946.0,305844147713.0,106.636,10.125,11574.544,12.344,130.009,29039.661588940922,573.9,82.0,51.1829268292683,4.548780487804878,29.39024390243903,2.4390243902439024,2.597560975609756,0.6097560975609756,11.451219512195122,40.84146341463415
Czech Republic,2017,9.313698630136987,7.86654304901722,CZE,10541343.0,321652381589.0,107.736,10.22,11682.279,12.067,127.198,30513.41575632251,542.33,85.76,48.32089552238805,4.314365671641791,33.04570895522388,2.1805037313432836,2.565298507462687,0.6879664179104477,11.22901119402985,44.274720149253724
Czech Republic,2018,10.559710680209296,8.385965785000666,CZE,10548934.0,332009886797.0,106.322,10.079,11788.602,11.664,123.044,31473.31159688742,532.59,86.84,47.443574389682176,4.341317365269461,34.454168585905116,1.8770152003684937,2.717641639797328,0.7024412713035467,10.859051128512204,45.31321971441732
Czech Republic,2019,10.217424945837202,7.335750657691614,CZE,10554872.0,342069373423.0,100.997,9.569,11889.6,11.012,116.227,32408.67093632211,503.5,85.72,43.54876341577228,6.777881474568362,35.289314045730286,2.344843677088194,2.7064862342510496,0.8166122258516099,11.735884274381709,47.025198320112
Czech Republic,2020,5.607794361525705,3.8917218187112748,CZE,10550129.0,323245433506.0,91.661,8.688,11981.261,9.908,104.534,30639.002945461616,460.18,80.1,38.70162297128589,8.57677902621723,37.50312109862672,2.6716604244694135,2.85892634207241,0.8739076154806492,12.908863920099876,50.411985018726604
Denmark,2000,9.063752276867032,5.093450786700422,DNK,5339659.0,208333676429.0,54.307,10.17,3177.541,13.147,70.202,39016.28857367109,627.89,35.85,46.49930264993027,24.463040446304042,0.0,0.08368200836820083,0.0,11.827057182705717,15.536959553695956,15.536959553695956
Denmark,2001,8.153576864535768,6.564653314716499,DNK,5358825.0,211243390442.0,55.897,10.431,3233.438,13.288,71.209,39419.72175654178,630.79,37.54,47.46936600958978,24.69366009589771,0.0,0.07991475759190196,0.0,11.481086840703249,15.583377730420883,15.583377730420883
Denmark,2002,8.87411511234226,6.618831284286009,DNK,5375967.0,213517288371.0,55.554,10.334,3288.992,13.049,70.151,39717.00130804374,618.67,39.1,46.70076726342711,24.52685421994885,0.0,0.07672634271099743,0.0,12.48081841432225,17.365728900255753,17.365728900255753
Denmark,2003,8.395281582952816,6.981634548218474,DNK,5390621.0,215549132167.0,60.645,11.25,3349.638,14.019,75.571,39985.95563794969,651.51,45.97,55.057646291059385,21.231237763758973,0.0,0.04350663476180117,0.0,12.094844463780726,17.554927126386772,17.554927126386772
Denmark,2004,8.370522161505768,6.074092335582996,DNK,5404594.0,222528951750.0,55.1,10.195,3404.738,13.375,72.286,41174.0367084003,581.26,40.24,46.39662027833002,24.701789264413517,0.0,0.07455268389662027,0.0,16.376739562624255,23.68290258449304,23.68290258449304
Denmark,2005,8.397564687975647,6.249407548327274,DNK,5419550.0,229074701412.0,51.535,9.509,3456.273,12.576,68.154,42268.2144111596,552.66,36.08,42.849223946784925,24.334811529933482,0.0,0.05543237250554324,0.0,18.320399113082043,27.161862527716192,27.161862527716192
Denmark,2006,9.014916286149164,7.4502861525274895,DNK,5437425.0,239411013967.0,59.5,10.943,3515.773,13.707,74.533,44030.21907741256,635.34,45.44,54.071302816901415,20.686619718309863,0.0,0.04401408450704226,0.0,13.424295774647888,20.224471830985916,20.224471830985916
Denmark,2007,9.218406593406593,5.44319256359547,DNK,5461604.0,242913735233.0,54.709,10.017,3570.482,13.136,71.746,44476.62906959201,597.09,39.14,50.817577925396016,17.986714358712312,0.0,0.07664793050587633,0.0,18.318855390904446,26.315789473684216,26.315789473684216
Denmark,2008,9.116272009714633,5.474152297377156,DNK,5493762.0,243090598807.0,51.256,9.33,3621.739,12.358,67.892,44248.47650972139,577.3,36.48,47.861842105263165,19.407894736842106,0.0,0.08223684210526316,0.0,18.99671052631579,27.686403508771928,27.686403508771928
Denmark,2009,8.61874236874237,6.575401421729578,DNK,5523169.0,232507363099.0,48.851,8.845,3670.59,11.731,64.793,42096.7316225522,582.9,36.25,48.800000000000004,18.4,0.0,0.05517241379310345,0.0,18.56551724137931,27.779310344827586,27.779310344827586
Denmark,2010,6.881430745814307,7.939359080509718,DNK,5547865.0,238190225279.0,49.19,8.866,3719.78,12.423,68.92,42933.673634632425,540.39,38.75,43.896774193548396,20.412903225806453,0.0,0.05161290322580645,0.025806451612903226,20.15483870967742,32.07741935483871,32.07741935483871
Denmark,2011,8.745966514459665,6.300924440882874,DNK,5570848.0,242757622888.0,44.237,7.941,3764.017,10.853,60.459,43576.42191781216,486.47,35.11,39.81771575049844,16.633437767017945,0.0,0.05696382796923954,0.02848191398461977,27.82682996297351,40.35887211620621,40.35887211620621
Denmark,2012,8.219641772920463,6.115425574015186,DNK,5591911.0,243307499552.0,39.861,7.128,3803.878,10.09,56.423,43510.617309896385,431.14,30.57,34.478246647039576,13.706247955511941,0.0,0.06542361792607132,0.3271180896303566,33.59502780503762,48.544324501144914,48.544324501144914
Denmark,2013,8.27869101978691,6.941035842784672,DNK,5615333.0,245578374484.0,41.763,7.437,3845.641,10.692,60.037,43733.537171170436,472.41,34.61,41.28864490031783,9.881537127997689,0.0,0.028893383415197923,1.502455937590292,32.129442357700086,46.11383993065588,46.11383993065588
